id,title,actors,countries,topics,url,event_id,track,format,date,year
"enb12596e_18","DRAFT REPORT OF IPCC-37","","","","http://www.iisd.ca/vol12/enb12596e.html","109","ipcc","","1.3947516e+12","2014"
"enb12297e_3","EXCHANGE OF VIEWS ON ISSUES TO BE DISCUSSED IN THE DIALOGUE","European Union","New Zealand|United States|Japan|Chile|Brazil|Canada|South Africa|Algeria|Slovenia|Austria|Tuvalu|Iceland|Hungary|Burkina Faso|Saudi Arabia|France|Norway|Switzerland|China","Reasons for Concern","http://www.iisd.ca/vol12/enb12297e.html","056","WORKING GROUP","","1.1478168e+12","2006"
"enb12314e_7","DEFORESTATION:","","","","http://www.iisd.ca/vol12/enb12314e.html","057","","","1.1634588e+12","2006"
"enb12526e_3","PROPOSALS FOR AMENDMENTS TO THE CONVENTION UNDER ARTICLES 15 & 16","European Union","Ukraine|Kazakhstan|Russian Federation|Mexico|Cyprus|Japan|Venezuela|Australia|Tuvalu|Saudi Arabia|Belarus|United Kingdom|Colombia|Grenada|Costa Rica|Bolivia|Russia","","http://www.iisd.ca/vol12/enb12526e.html","098","cop","","1.322694e+12","2011"
"1237000e_3","KIRIBATI","","","","http://www.iisd.ca/vol12/1237000e.html","009","","","8.377272e+11","1996"
"1219000e_20","MAURITANIA","","Mauritania","","http://www.iisd.ca/vol12/1219000e.html","002","","","7.971192e+11","1995"
"enb12594e_19","ORGANIZATIONAL MATTERS: Election of replacement officers","European Union","Bangladesh|Barbados|Norway|China|Switzerland|Mauritius|United Arab Emirates","","http://www.iisd.ca/vol12/enb12594e.html","107","","","1.3851612e+12","2013"
"enb12643e_5","TIMEFRAMES","African Group|European Union","Tuvalu|Brazil|Zimbabwe|Mexico|United States","","http://www.iisd.ca/vol12/enb12643e.html","118","","","1.4413176e+12","2015"
"enb12389e_3","CCS UNDER THE CDM (SBSTA):","European Union","","","http://www.iisd.ca/vol12/enb12389e.html","074","","","1.2284316e+12","2008"
"enb12301e_4","Review of COP/MOP 1 and COP 11 arrangements","European Union","Australia|United States","","http://www.iisd.ca/vol12/enb12301e.html","056","","","1.1482488e+12","2006"
"enb12213e_1","ORGANIZATIONAL MATTERS","","","","http://www.iisd.ca/vol12/enb12213e.html","040","","","1.0548504e+12","2003"
"enb12619e_58","WARSAW INTERNATIONAL MECHANISM FOR LOSS AND DAMAGE ASSOCIATED WITH CLIMATE CHANGE IMPACTS:","","South Africa|Canada","","http://www.iisd.ca/vol12/enb12619e.html","114","","","1.4185116e+12","2014"
"enb12393e_33","Fourth review of the financial mechanism:","Group of 77","Philippines|China","","http://www.iisd.ca/vol12/enb12393e.html","074","","","1.22895e+12","2008"
"enb12412e_16","AWG-LCA INFORMAL PLENARY","Group of 77|Alliance of Small Island States|European Union","Cameroon|Canada|Cape Verde|Philippines|Barbados|Japan|China|Australia|Czech Republic|Tuvalu|South Africa","Mitigation","http://www.iisd.ca/vol12/enb12412e.html","079","working group","groups","1.24398e+12","2009"
"enb12314e_4","AWG ISSUES:","","","","http://www.iisd.ca/vol12/enb12314e.html","057","","","1.1634588e+12","2006"
"enb12207e_6","INAUGURATION OF THE HIGH-LEVEL SEGMENT","","India","","http://www.iisd.ca/vol12/enb12207e.html","038","","","1.0360188e+12","2002"
"enb12545e_4","IN THE CORRIDORS","","","","http://www.iisd.ca/vol12/enb12545e.html","099","","corridors","1.3378968e+12","2012"
"enb12619e_24","ADAPTATION FUND: Report of the AFB","","Zambia|Spain|Uruguay|Indonesia|Burkina Faso","Adaptation","http://www.iisd.ca/vol12/enb12619e.html","114","","","1.4185116e+12","2014"
"enb12351e_19","PROTOCOL ARTICLE 3.14:","","","","http://www.iisd.ca/vol12/enb12351e.html","065","","","1.2290364e+12","2008"
"enb12110e_7","LAND USE, LAND-USE CHANGE AND FORESTRY","European Union","India|Marshall Islands|United States|Australia|South Africa|Antigua and Barbuda|Saudi Arabia|Switzerland|Poland","","http://www.iisd.ca/vol12/enb12110e.html","020","","","9.29052e+11","1999"
"1215000e_7","REVIEW OF THE ADEQUACY OF COMMITMENTS","Group of 77|African Group|Alliance of Small Island States","Sri Lanka|Niger|Philippines|Algeria|Venezuela|Nigeria|China|Uruguay|Uganda|Micronesia|Papua New Guinea|United Kingdom|Guinea|Mauritius|Sweden","","http://www.iisd.ca/vol12/1215000e.html","002","","","7.966008e+11","1995"
"enb12189e_24","COP Decision:","","","","http://www.iisd.ca/vol12/enb12189e.html","034","","","1.0055196e+12","2001"
"enb12459e_32","COP/MOP Decision","","","","http://www.iisd.ca/vol12/enb12459e.html","085","","","1.2611772e+12","2009"
"enb12472e_6","Sub-paragraph 1(b)(i)","Group of 77|Environmental Integrity Group|African Group|Alliance of Small Island States|European Union","Russia|China|United States|Dominican Republic|Japan|Chile|Brazil|South Africa|Guatemala|Colombia|Turkey|Dominica|United Kingdom|Russian Federation|Philippines|Australia|Uruguay|Panama|Singapore|Spain|Peru|Costa Rica|Norway|Switzerland|Barbados|New Zealand","","http://www.iisd.ca/vol12/enb12472e.html","087","","","1.2762072e+12","2010"
"enb12165e_24","IPCC-UNFCCC Interaction:","","Brazil","","http://www.iisd.ca/vol12/enb12165e.html","031","","","9.867672e+11","2001"
"enb12116e_8","LULUCF","","","","http://www.iisd.ca/vol12/enb12116e.html","022","","","9.41148e+11","1999"
"enb12595e_12","Session 1: Policies, Practices and Technology Global State of Play:","Alliance of Small Island States","Marshall Islands|United States|Chile|Germany|Brazil|Ethiopia|Kenya|Saudi Arabia|China","Pre-Kyoto","http://www.iisd.ca/vol12/enb12595e.html","108","","","1.3947516e+12","2014"
"enb12164e_6","OVERVIEW OF REPORTS FROM REGIONAL WORKSHOPS","","Bahamas|Mexico","","http://www.iisd.ca/vol12/enb12164e.html","030","","","9.855576e+11","2001"
"enb12231e_74","SECOND REVIEW OF ADEQUACY OF UNFCCC ARTICLE 4.2(a) and (b)","","","","http://www.iisd.ca/vol12/enb12231e.html","042","","","1.0714428e+12","2003"
"enb12195e_6","AIJ","","","","http://www.iisd.ca/vol12/enb12195e.html","037","","","1.02366e+12","2002"
"enb12310e_1","Synthesis report on Kyoto Protocol Article 3.2 (demonstrable progress)","Group of 77|European Union","Bahamas|Netherlands|Philippines|China","","http://www.iisd.ca/vol12/enb12310e.html","057","","","1.1630268e+12","2006"
"enb12317e_11","ORGANIZATIONAL ISSUES:","","United States","","http://www.iisd.ca/vol12/enb12317e.html","057","WORKING GROUP","","1.163718e+12","2006"
"enb12159e_6","INFORMAL HIGH-LEVEL PLENARY","Group of 77|Environmental Integrity Group|European Union|Alliance of Small Island States","United States|Japan|Canada|Saudi Arabia|China|Bulgaria","","http://www.iisd.ca/vol12/enb12159e.html","029","","","9.747612e+11","2000"
"enb12374e_5","Flexible mechanisms","Group of 77","China","","http://www.iisd.ca/vol12/enb12374e.html","070","","","1.213308e+12","2008"
"enb12375e_53","NON-ANNEX I COMMUNICATIONS","","Germany|Kenya","","http://www.iisd.ca/vol12/enb12375e.html","070","","","1.213308e+12","2008"
"enb12493e_12","ANNEX I NATIONAL COMMUNICATIONS:","","Bolivia","","http://www.iisd.ca/vol12/enb12493e.html","091","sbi","","1.29159e+12","2010"
"enb12582e_14","OTHER BUSINESS","","India|United Kingdom|United States|Australia|Finland|Belgium|Canada|South Africa|Netherlands|New Zealand","IPCC Governance","http://www.iisd.ca/vol12/enb12582e.html","106","ipcc","","1.3819608e+12","2013"
"enb12264e_14","OTHER MATTERS","European Union","Serbia and Montenegro|Bosnia and Herzegovina|Montenegro|Serbia|Croatia|United Kingdom","","http://www.iisd.ca/vol12/enb12264e.html","050","","","1.1166264e+12","2005"
"enb12212e_4","Issues relating to reporting and review of Annex I greenhouse gas inventories","","","","http://www.iisd.ca/vol12/enb12212e.html","040","","","1.054764e+12","2003"
"enb12300e_11","OTHER MATTERS:","","","","http://www.iisd.ca/vol12/enb12300e.html","056","","","1.148076e+12","2006"
"enb12318e_51","Post-2012 issues","Group of 77|European Union","India|South Africa|Mexico|United States|Germany|Finland|China","","http://www.iisd.ca/vol12/enb12318e.html","057","","","1.163718e+12","2006"
"enb12295e_26","TGICA","","Brazil|South Africa","","http://www.iisd.ca/vol12/enb12295e.html","055","","","1.1461752e+12","2006"
"enb12581e_31","IPCC-36 REPORT","","","","http://www.iisd.ca/vol12/enb12581e.html","105","ipcc","plenary","1.3801464e+12","2013"
"enb12513e_7","NAIROBI WORK PROGRAMME:","","Canada|Trinidad and Tobago","","http://www.iisd.ca/vol12/enb12513e.html","095","","","1.3082616e+12","2011"
"enb12645e_19","ELECTIONS FOR THE CO-CHAIRS OF THE WORKING GROUPS AND THE TASK FORCE BUREAU","","India|Venezuela|Argentina|United States|Japan|Chile|Germany|Canada|South Africa|Cuba|United Kingdom|Malaysia|Senegal|Uruguay|Zambia|Peru|Tanzania|France|China|New Zealand","IPCC Governance","http://www.iisd.ca/vol12/enb12645e.html","119","","","1.4442552e+12","2015"
"1221000e_5","FINANCIAL MECHANISM","","","","http://www.iisd.ca/vol12/1221000e.html","002","","","7.972056e+11","1995"
"enb12180e_15","MECHANISMS","Group of 77|European Union","Niger|Malaysia|Nigeria|China|Switzerland|Argentina","","http://www.iisd.ca/vol12/enb12180e.html","034","","","1.0044828e+12","2001"
"enb12180e_4","Development of good practice guidance and other information for the LULUCF sector:","European Union|Alliance of Small Island States","Russia|United States|Russian Federation|Australia|Indonesia|Canada","","http://www.iisd.ca/vol12/enb12180e.html","034","","","1.0044828e+12","2001"
"enb12534e_57","CMP Decision","","","","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011"
"enb12317e_3","COUNTRY STATEMENTS:","","","","http://www.iisd.ca/vol12/enb12317e.html","057","","","1.163718e+12","2006"
"enb12231e_20","SBSTA Conclusions","","","","http://www.iisd.ca/vol12/enb12231e.html","042","","","1.0714428e+12","2003"
"enb12294e_1","ELECTION PROCEDURES","","Russia|Argentina|Russian Federation|United States|Sri Lanka|Kenya|Austria|France|Switzerland|China","","http://www.iisd.ca/vol12/enb12294e.html","055","ipcc","plenary","1.1461752e+12","2006"
"enb12254e_9","TECHNOLOGY TRANSFER","","","","http://www.iisd.ca/vol12/enb12254e.html","048","","","1.1027196e+12","2004"
"enb12400e_9","ANNEX I EMISSION REDUCTIONS:","Group of 77|Alliance of Small Island States|European Union","India|New Zealand|Russian Federation|Japan|China|Micronesia|Tuvalu|Colombia|Switzerland|Russia","","http://www.iisd.ca/vol12/enb12400e.html","076","working group","","1.2385368e+12","2009"
"enb12638e_93","Clarification of the Text in Section G (Article 3.7ter) of the Doha Amendment to the Kyoto Protocol","","Brazil|Kazakhstan|Belarus|Saint Lucia|Germany|Turkey|South Africa","","http://www.iisd.ca/vol12/enb12638e.html","117","","","1.4339736e+12","2015"
"enb12306e_15","SBI Conclusions","","","","http://www.iisd.ca/vol12/enb12306e.html","056","","","1.1485944e+12","2006"
"enb12375e_65","MATTERS RELATING TO THE LEAST DEVELOPED COUNTRIES:","","Maldives","","http://www.iisd.ca/vol12/enb12375e.html","070","SBI","","1.213308e+12","2008"
"enb12363e_19","ADAPTING TO ADAPTATION","","","","http://www.iisd.ca/vol12/enb12363e.html","069","ipcc","","1.2077784e+12","2008"
"enb12572e_8","NEW MARKET-BASED MECHANISM:","","","","http://www.iisd.ca/vol12/enb12572e.html","104","sbsta","","1.3704696e+12","2013"
"enb12626e_25","TECHNICAL EXAMINATION PROCESS:","Group of 77|Alliance of Small Island States|European Union","India|United States|Brazil|South Africa|Maldives|Mali|Colombia|Congo|Saudi Arabia|Peru|France|China","Post-Kyoto Agreements 1","http://www.iisd.ca/vol12/enb12626e.html","115","WORKING GROUP","","1.423782e+12","2015"
"enb12228e_1","NON-ANNEX I NATIONAL COMMUNICATIONS","Group of 77|European Union","Australia|United States|China","","http://www.iisd.ca/vol12/enb12228e.html","042","","","1.0710108e+12","2003"
"enb12407e_9","OTHER MATTERS:","","","","http://www.iisd.ca/vol12/enb12407e.html","076","WORKING GROUP","","1.2391416e+12","2009"
"enb12319e_3","SUMMARY FOR POLICY MAKERS","","China|Australia|Bahamas|Madagascar|Egypt|France|Belgium","","http://www.iisd.ca/vol12/enb12319e.html","058","ipcc","","1.1702844e+12","2007"
"enb12260e_53","SBI Conclusions","Alliance of Small Island States","Japan|Uruguay","","http://www.iisd.ca/vol12/enb12260e.html","048","","","1.1033244e+12","2004"
"enb12613e_12","Forum and Work Programme","","","","http://www.iisd.ca/vol12/enb12613e.html","114","","","1.4178204e+12","2014"
"enb12540e_5","AWG-LCA CONTACT GROUP:","Group of 77|African Group|European Union","Russia|India|Bangladesh|Venezuela|Argentina|United States|Japan|Bolivia|Kuwait|Nicaragua|Algeria|Mexico|Belarus|United Kingdom|Russian Federation|Philippines|Australia|Ukraine|Singapore|Saudi Arabia|Egypt|Norway|Switzerland|Kazakhstan|China","Adaptation","http://www.iisd.ca/vol12/enb12540e.html","099","working group","groups","1.3373784e+12","2012"
"enb12546e_15","METHODOLOGICAL GUIDANCE FOR REDD+","","Brazil|Canada|Philippines|Norway|Bolivia|Argentina","REDD","http://www.iisd.ca/vol12/enb12546e.html","099","","","1.3378968e+12","2012"
"enb1264e_3","NON-GROUP ON INSTITUTIONS AND MECHANISMS","","","","http://www.iisd.ca/vol12/enb1264e.html","015","","groups","8.78166e+11","1997"
"enb12402e_8","LULUCF:","European Union","Australia|Tuvalu|Brazil|Canada","","http://www.iisd.ca/vol12/enb12402e.html","076","working group","","1.2387096e+12","2009"
"enb12257e_29","UNFCCC FINANCIAL MECHANISM","Group of 77","United States|Argentina|Japan|Belgium|Barbados|China","","http://www.iisd.ca/vol12/enb12257e.html","048","","","1.1030652e+12","2004"
"enb12551e_1","Second Commitment Period","","","","http://www.iisd.ca/vol12/enb12551e.html","101","","","1.3465368e+12","2012"
"enb12363e_15","EMISSIONS SCENARIOS :","","Netherlands","","http://www.iisd.ca/vol12/enb12363e.html","069","ipcc","","1.2077784e+12","2008"
"enb12181e_4","PROTOCOL ARTICLES 5, 7 AND 8","Environmental Integrity Group|European Union","Australia|Tuvalu|Russian Federation|Saudi Arabia|Russia","Compliance and Enforcement","http://www.iisd.ca/vol12/enb12181e.html","034","","","1.0045692e+12","2001"
"enb1263e_1","NGO BRIEFING","Group of 77|European Union","Brazil|Sweden|Japan|China","","http://www.iisd.ca/vol12/enb1263e.html","015","SBI/SBSTA","","8.780796e+11","1997"
"enb12297e_1","OPENING OF THE MEETING","European Union","Germany|Canada","Vulnerabilities and Impacts","http://www.iisd.ca/vol12/enb12297e.html","056","","","1.1478168e+12","2006"
"1233000e_2","POLICIES AND MEASURES","European Union","Russia|India|Iran|United States|Japan|Germany|Kenya|United Kingdom|Russian Federation|Philippines|Australia|Czech Republic|Uruguay|Saudi Arabia|Egypt|Samoa|Norway","Pre-Kyoto","http://www.iisd.ca/vol12/1233000e.html","009","","","8.373816e+11","1996"
"enb12151e_7","OTHER METHODOLOGICAL MATTERS","","","","http://www.iisd.ca/vol12/enb12151e.html","028","","","9.69228e+11","2000"
"1219000e_24","MEXICO","","Mexico","","http://www.iisd.ca/vol12/1219000e.html","002","","","7.971192e+11","1995"
"enb12154e_1","JOINT WORKING GROUP ON COMPLIANCE","Group of 77|European Union","Russia|India|United States|Russian Federation|Japan|Australia|Brazil|Canada|Saudi Arabia|United Arab Emirates|Samoa|China|New Zealand","Compliance and Enforcement","http://www.iisd.ca/vol12/enb12154e.html","029","sbi/sbsta","groups","9.742428e+11","2000"
"enb12291e_18","TECHNOLOGY TRANSFER","Group of 77","Belize|Trinidad and Tobago|Malaysia|United States|Japan|Germany|China","","http://www.iisd.ca/vol12/enb12291e.html","054","","","1.1340828e+12","2005"
"enb12350e_12","REDUCING EMISSIONS FROM DEFORESTATION:","","","","http://www.iisd.ca/vol12/enb12350e.html","065","","","1.22895e+12","2008"
"enb12517e_1","AWG-LCA:","European Union","Australia|United Kingdom|Saudi Arabia|Switzerland","Legal Status of Agreeements","http://www.iisd.ca/vol12/enb12517e.html","096","working group","","1.3176792e+12","2011"
"enb12534e_31","SBI Conclusions","","","","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011"
"enb12494e_6","MITIGATION (developing country mitigation) (AWG-LCA)","","","Mitigation","http://www.iisd.ca/vol12/enb12494e.html","091","","","1.2916764e+12","2010"
"enb12589e_20","SBI CLOSING PLENARY","","","","http://www.iisd.ca/vol12/enb12589e.html","107","SBI","PLENARY","1.3847292e+12","2013"
"enb12405e_3","SHARED VISION:","Group of 77","Brazil|India|Mexico|China|Australia|Bahamas|Gambia|Saudi Arabia|South Africa|Pakistan|Bolivia","","http://www.iisd.ca/vol12/enb12405e.html","076","working group","","1.2390552e+12","2009"
"enb12183e_4","Compliance:","","","","http://www.iisd.ca/vol12/enb12183e.html","034","","","1.004742e+12","2001"
"enb12266e_11","ARRANGEMENTS FOR INTERGOVERNMENTAL MEETINGS","Group of 77|European Union","Norway|United States|Saudi Arabia|China","","http://www.iisd.ca/vol12/enb12266e.html","050","","","1.1168856e+12","2005"
"enb12578e_1","ADP INFORMAL PLENARY","Alliance of Small Island States|Group of 77|Like Minded Group of Developing Countries|European Union|Independent association of Latin America and the Caribbean","China|India|Bangladesh|Iran|Venezuela|Argentina|United States|Japan|Chile|Brazil|Cuba|Nauru|Turkey|Nepal|Malaysia|Philippines|Australia|Singapore|Saudi Arabia|Norway|Switzerland|Micronesia|New Zealand","Post-Kyoto Agreements 2","http://www.iisd.ca/vol12/enb12578e.html","104","working group","plenary","1.3710744e+12","2013"
"enb12310e_7","AWG","Group of 77|African Group|European Union","Canada|Mexico|Russian Federation|Algeria|Norway|Japan|China|Australia|Gambia|Switzerland|Grenada|South Africa|Niue|Russia","","http://www.iisd.ca/vol12/enb12310e.html","057","WORKING GROUP","","1.1630268e+12","2006"
"enb12472e_70","SBSTA Conclusions","","","","http://www.iisd.ca/vol12/enb12472e.html","087","","","1.2762072e+12","2010"
"enb12151e_20","VENUE OF COP-7","","Morocco","","http://www.iisd.ca/vol12/enb12151e.html","028","SBI","","9.69228e+11","2000"
"enb12407e_6","Finance and technology","Group of 77|Environmental Integrity Group|African Group|European Union|Alliance of Small Island States","Chad|Brazil|Canada|India|Mexico|Norway|Japan|China|Tanzania|Papua New Guinea|Panama|Switzerland|Saudi Arabia|Thailand|Guinea|Pakistan|Bolivia|Indigenous Peoples","Adaptation","http://www.iisd.ca/vol12/enb12407e.html","076","","","1.2391416e+12","2009"
